fsID,area,HYBRID,ProtFor,fs_NatRes,fs_NatProt,BAU,WOOD,BIO,ds,Cluster_ID,ds_text,rst,SEmme,Above1000m,area_ha,age,elev,SHORTNAME
3742,7186,3,0,0,0,3,3,3,ds6,,Starkes Baumholz,Starkes Baumholz_13,0,1,0.719,not_young,974.0,Finsterwald b. E.
3744,32300,4,0,0,0,3,4,3,ds6,,Starkes Baumholz,Starkes Baumholz_6,0,1,3.23,not_young,1124.1,Finsterwald b. E.
3745,276,4,0,0,0,3,4,3,ds4,,Schwaches Baumholz,Schwaches Baumholz_6,0,1,0.028,not_young,1110.4,Finsterwald b. E.
3750,7850,3,0,0,0,3,4,3,ds6,,Starkes Baumholz,Starkes Baumholz_6,0,1,0.785,not_young,1193.5,Finsterwald b. E.
3751,5,4,0,0,0,3,4,3,ds6,,Starkes Baumholz,Starkes Baumholz_6,0,1,0.001,not_young,1036.0,Finsterwald b. E.
3761,7500,3,0,0,0,3,4,3,ds2,,Jungwuchs/Dickung,Jungwuchs/Dickung_6,0,1,0.75,young,1198.1,Finsterwald b. E.
3767,9319,4,0,0,0,3,4,3,ds6,,Starkes Baumholz,Starkes Baumholz_6,0,1,0.932,not_young,1133.6,Finsterwald b. E.
3771,6784,3,0,0,0,3,4,3,ds5,,Mittleres Baumholz,Mittleres Baumholz_6,0,1,0.678,not_young,1051.3,Finsterwald b. E.
3772,6587,4,0,0,0,3,4,3,ds5,,Mittleres Baumholz,Mittleres Baumholz_6,0,1,0.659,not_young,1022.1,Finsterwald b. E.
3777,8522,4,0,0,0,3,4,3,ds4,,Schwaches Baumholz,Schwaches Baumholz_6,0,1,0.852,not_young,1162.1,Finsterwald b. E.
3780,62150,4,0,0,0,3,4,3,ds6,,Starkes Baumholz,Starkes Baumholz_6,0,1,6.215,not_young,1202.6,Finsterwald b. E.
3782,5962,4,0,0,0,3,4,3,ds4,,Schwaches Baumholz,Schwaches Baumholz_6,0,1,0.596,not_young,1080.8,Finsterwald b. E.
3786,5945,2,1,0,1,2,2,2,ds5,,Mittleres Baumholz,Mittleres Baumholz_6,0,1,0.594,not_young,1186.0,Finsterwald b. E.
3787,9450,2,1,0,1,2,2,2,ds5,,Mittleres Baumholz,Mittleres Baumholz_6,0,1,0.945,not_young,1183.1,Finsterwald b. E.
3791,8050,3,0,0,0,3,4,3,ds3,,Stangenholz,Stangenholz_6,0,1,0.805,not_young,1281.5,Finsterwald b. E.
3796,44523,4,0,0,0,3,4,3,ds6,,Starkes Baumholz,Starkes Baumholz_6,0,1,4.452,not_young,1033.6,Finsterwald b. E.
3798,7041,2,1,0,1,2,2,2,ds4,,Schwaches Baumholz,Schwaches Baumholz_6,0,1,0.704,not_young,1195.6,Finsterwald b. E.
3801,5237,3,0,0,0,3,3,3,ds6,,Starkes Baumholz,Starkes Baumholz_6,0,1,0.524,not_young,1145.0,Finsterwald b. E.
3802,7650,3,0,0,0,3,4,3,ds4,,Schwaches Baumholz,Schwaches Baumholz_6,0,1,0.765,not_young,1295.8,Finsterwald b. E.
3805,1366,2,1,0,1,2,2,2,ds5,,Mittleres Baumholz,Mittleres Baumholz_6,0,1,0.137,not_young,1380.7,Finsterwald b. E.
3807,14800,4,0,0,0,3,4,3,ds5,,Mittleres Baumholz,Mittleres Baumholz_6,0,1,1.48,not_young,1259.0,Finsterwald b. E.
3808,9645,4,0,0,0,3,4,3,ds5,,Mittleres Baumholz,Mittleres Baumholz_6,0,1,0.965,not_young,1151.1,Finsterwald b. E.
3811,47550,2,1,0,1,2,2,2,ds6,,Starkes Baumholz,Starkes Baumholz_6,0,1,4.755,not_young,1228.6,Finsterwald b. E.
3812,16358,2,1,0,1,2,2,2,ds5,,Mittleres Baumholz,Mittleres Baumholz_6,0,1,1.636,not_young,1297.5,Finsterwald b. E.
3813,8321,4,0,0,0,3,4,3,ds6,,Starkes Baumholz,Starkes Baumholz_13,0,1,0.832,not_young,1025.5,Finsterwald b. E.
3815,7150,4,0,0,0,3,4,3,ds5,,Mittleres Baumholz,Mittleres Baumholz_6,0,1,0.715,not_young,1202.0,Finsterwald b. E.
3823,5918,2,1,0,1,2,2,2,ds4,,Schwaches Baumholz,Schwaches Baumholz_6,0,1,0.592,not_young,1334.7,Finsterwald b. E.
3826,8063,2,1,0,1,2,2,2,ds3,,Stangenholz,Stangenholz_6,0,1,0.806,not_young,1385.0,Finsterwald b. E.
3831,7950,2,1,0,1,2,2,2,ds5,,Mittleres Baumholz,Mittleres Baumholz_6,0,1,0.795,not_young,1332.0,Finsterwald b. E.
3837,7479,2,1,0,1,2,2,2,ds3,,Stangenholz,Stangenholz_6,0,1,0.748,not_young,1040.2,Finsterwald b. E.
3838,5300,4,0,0,0,3,4,3,ds5,,Mittleres Baumholz,Mittleres Baumholz_6,0,1,0.53,not_young,1305.4,Finsterwald b. E.
3839,15125,4,0,0,0,3,4,3,ds5,,Mittleres Baumholz,Mittleres Baumholz_6,0,1,1.513,not_young,1351.4,Finsterwald b. E.
3842,6350,2,1,0,1,2,2,2,ds3,,Stangenholz,Stangenholz_6,0,1,0.635,not_young,1242.8,Finsterwald b. E.
3846,5550,3,0,0,0,3,4,3,ds3,,Stangenholz,Stangenholz_6,0,1,0.555,not_young,1076.4,Finsterwald b. E.
3848,47900,2,1,0,1,2,2,2,ds6,,Starkes Baumholz,Starkes Baumholz_6,0,1,4.79,not_young,1233.1,Finsterwald b. E.
3850,10630,3,0,0,0,3,4,3,ds2,,Jungwuchs/Dickung,Jungwuchs/Dickung_6,0,1,1.063,young,1103.3,Finsterwald b. E.
3851,4967,3,0,0,0,3,4,3,ds5,,Mittleres Baumholz,Mittleres Baumholz_6,0,1,0.497,not_young,1346.2,Finsterwald b. E.
3852,12041,2,1,0,1,2,2,2,ds5,,Mittleres Baumholz,Mittleres Baumholz_6,0,1,1.204,not_young,1348.0,Finsterwald b. E.
3853,6250,4,0,0,0,3,4,3,ds5,,Mittleres Baumholz,Mittleres Baumholz_6,0,1,0.625,not_young,1241.5,Finsterwald b. E.
3857,6170,4,0,0,0,3,4,3,ds3,,Stangenholz,Stangenholz_6,0,1,0.617,not_young,1117.9,Finsterwald b. E.
3858,17150,2,1,0,1,2,2,2,ds6,,Starkes Baumholz,Starkes Baumholz_6,0,1,1.715,not_young,1245.8,Finsterwald b. E.
3859,10300,2,1,0,1,2,2,2,ds5,,Mittleres Baumholz,Mittleres Baumholz_6,0,1,1.03,not_young,1317.0,Finsterwald b. E.
3861,5682,2,1,0,1,2,2,2,ds5,,Mittleres Baumholz,Mittleres Baumholz_6,0,1,0.568,not_young,1288.0,Finsterwald b. E.
3863,5891,4,0,0,0,3,4,3,ds3,,Stangenholz,Stangenholz_6,0,1,0.589,not_young,1352.5,Finsterwald b. E.
3865,28000,2,1,0,1,2,2,2,ds5,,Mittleres Baumholz,Mittleres Baumholz_6,0,1,2.8,not_young,1350.6,Finsterwald b. E.
3866,77342,3,0,0,0,3,4,3,ds6,,Starkes Baumholz,Starkes Baumholz_6,0,1,7.734,not_young,1095.7,Finsterwald b. E.
3867,16854,2,1,0,1,2,2,2,ds4,,Schwaches Baumholz,Schwaches Baumholz_6,0,1,1.685,not_young,1403.0,Finsterwald b. E.
3871,6184,3,0,0,0,3,4,3,ds5,,Mittleres Baumholz,Mittleres Baumholz_6,0,1,0.618,not_young,1098.0,Finsterwald b. E.
3876,6200,4,0,0,0,3,4,3,ds5,,Mittleres Baumholz,Mittleres Baumholz_6,0,1,0.62,not_young,1260.0,Finsterwald b. E.
3882,12349,3,0,0,0,3,4,3,ds5,,Mittleres Baumholz,Mittleres Baumholz_6,0,1,1.235,not_young,1105.8,Finsterwald b. E.
3884,15797,2,1,0,1,2,2,2,ds5,,Mittleres Baumholz,Mittleres Baumholz_6,0,1,1.58,not_young,1035.8,Finsterwald b. E.
3893,5650,2,1,0,1,2,2,2,ds2,,Jungwuchs/Dickung,Jungwuchs/Dickung_6,0,1,0.565,young,1399.5,Finsterwald b. E.
3895,7400,2,1,0,1,2,2,2,ds6,,Starkes Baumholz,Starkes Baumholz_13,0,1,0.74,not_young,971.6,Finsterwald b. E.
3896,6700,4,0,0,0,3,4,3,ds5,,Mittleres Baumholz,Mittleres Baumholz_6,0,1,0.67,not_young,1256.3,Finsterwald b. E.
3908,10491,2,1,0,1,2,2,2,ds4,,Schwaches Baumholz,Schwaches Baumholz_6,0,1,1.049,not_young,1375.8,Finsterwald b. E.
3909,16150,2,1,0,1,2,2,2,ds5,,Mittleres Baumholz,Mittleres Baumholz_6,0,1,1.615,not_young,1393.5,Finsterwald b. E.
3914,23883,4,0,0,0,3,4,3,ds6,,Starkes Baumholz,Starkes Baumholz_6,0,1,2.388,not_young,1101.5,Finsterwald b. E.
3915,10697,4,0,0,0,3,4,3,ds6,,Starkes Baumholz,Starkes Baumholz_13,0,1,1.07,not_young,1009.3,Hasle LU
3916,6537,3,0,0,0,3,3,3,ds6,,Starkes Baumholz,Starkes Baumholz_6,0,1,0.654,not_young,1163.7,Hasle LU
3918,13304,3,0,0,0,3,3,1,ds6,,Starkes Baumholz,Starkes Baumholz_6,0,1,1.33,not_young,1146.2,Schüpfheim
3919,39393,3,0,0,0,3,4,3,ds5,,Mittleres Baumholz,Mittleres Baumholz_6,0,1,3.939,not_young,1260.4,Finsterwald b. E.
3922,8362,2,1,0,1,2,2,2,ds6,,Starkes Baumholz,Starkes Baumholz_6,0,1,0.836,not_young,1066.5,Schüpfheim
3923,6974,3,0,0,0,3,3,1,ds4,,Schwaches Baumholz,Schwaches Baumholz_10,0,1,0.697,not_young,1454.7,Finsterwald b. E.
3928,12790,2,1,0,1,2,2,2,ds4,,Schwaches Baumholz,Schwaches Baumholz_6,0,1,1.279,not_young,1261.5,Schüpfheim
3929,11073,4,0,0,0,3,4,3,ds6,,Starkes Baumholz,Starkes Baumholz_6,0,1,1.107,not_young,1165.7,Finsterwald b. E.
3931,5666,4,0,0,0,3,4,3,ds4,,Schwaches Baumholz,Schwaches Baumholz_6,0,1,0.567,not_young,1303.8,Hasle LU
3933,6800,4,0,0,0,3,4,3,ds1,,Jungwuchs/Dickung,Jungwuchs/Dickung_8,0,1,0.68,young,1598.5,Finsterwald b. E.
3937,10000,2,1,0,1,2,2,2,ds6,,Starkes Baumholz,Starkes Baumholz_6,0,1,1.0,not_young,1036.1,Schüpfheim
3938,6399,4,0,0,0,3,4,3,ds6,,Starkes Baumholz,Starkes Baumholz_6,0,1,0.64,not_young,1180.3,Schüpfheim
3939,9063,3,0,0,0,3,3,3,ds4,,Schwaches Baumholz,Schwaches Baumholz_6,0,1,0.906,not_young,1243.9,Schüpfheim
3940,8291,1,0,2,2,1,1,1,ds4,,Schwaches Baumholz,Schwaches Baumholz_6,0,1,0.829,not_young,1350.3,Finsterwald b. E.
3941,75537,4,0,0,0,3,4,3,ds6,,Starkes Baumholz,Starkes Baumholz_13,0,1,7.554,not_young,958.3,Schüpfheim
3942,7053,1,0,2,2,1,1,1,ds4,,Schwaches Baumholz,Schwaches Baumholz_8,0,1,0.705,not_young,1675.5,Finsterwald b. E.
3943,12810,1,0,2,2,1,1,1,ds6,,Starkes Baumholz,Starkes Baumholz_6,0,1,1.281,not_young,1398.8,Finsterwald b. E.
3945,6260,2,1,0,1,2,2,2,ds3,,Stangenholz,Stangenholz_6,0,1,0.626,not_young,1068.7,Escholzmatt
3947,8291,2,1,0,1,2,2,2,ds6,,Starkes Baumholz,Starkes Baumholz_6,0,1,0.829,not_young,1080.3,Schüpfheim
3948,70832,1,0,2,2,1,1,1,ds6,,Starkes Baumholz,Starkes Baumholz_6,0,1,7.083,not_young,1360.3,Finsterwald b. E.
3951,5704,3,0,0,0,3,3,3,ds5,,Mittleres Baumholz,Mittleres Baumholz_6,0,1,0.57,not_young,1234.7,Schüpfheim
3952,10287,1,0,2,2,1,1,1,ds4,,Schwaches Baumholz,Schwaches Baumholz_10,0,1,1.029,not_young,1540.0,Finsterwald b. E.
3953,11850,3,0,0,0,3,3,3,ds6,,Starkes Baumholz,Starkes Baumholz_6,0,1,1.185,not_young,1147.7,Escholzmatt
3954,18326,1,0,2,2,1,1,1,ds5,,Mittleres Baumholz,Mittleres Baumholz_6,0,1,1.833,not_young,1376.3,Finsterwald b. E.
3959,8915,4,0,0,0,3,4,3,ds6,,Starkes Baumholz,Starkes Baumholz_6,0,1,0.891,not_young,1331.1,Finsterwald b. E.
3961,33062,3,0,0,0,3,4,3,ds6,,Starkes Baumholz,Starkes Baumholz_6,0,1,3.306,not_young,1090.2,Finsterwald b. E.
3963,9995,4,0,0,0,3,4,3,ds6,,Starkes Baumholz,Starkes Baumholz_6,0,1,0.999,not_young,1065.9,Finsterwald b. E.
3965,2870,2,1,0,1,2,2,2,ds5,,Mittleres Baumholz,Mittleres Baumholz_6,0,1,0.287,not_young,1431.8,Finsterwald b. E.
3968,84534,4,0,0,0,3,4,3,ds6,,Starkes Baumholz,Starkes Baumholz_6,0,1,8.453,not_young,1258.1,Finsterwald b. E.
3969,20736,4,0,0,0,3,4,3,ds6,,Starkes Baumholz,Starkes Baumholz_6,0,1,2.074,not_young,1320.1,Finsterwald b. E.
3982,28825,2,1,0,1,2,2,2,ds5,,Mittleres Baumholz,Mittleres Baumholz_6,0,1,2.882,not_young,1336.8,Finsterwald b. E.
3987,16122,2,1,0,1,2,2,2,ds4,,Schwaches Baumholz,Schwaches Baumholz_6,0,1,1.612,not_young,1435.3,Finsterwald b. E.
3989,26149,4,0,0,0,3,4,3,ds6,,Starkes Baumholz,Starkes Baumholz_6,0,1,2.615,not_young,1312.6,Finsterwald b. E.
3993,8502,2,1,0,1,2,2,2,ds3,,Stangenholz,Stangenholz_6,0,1,0.85,not_young,1468.0,Finsterwald b. E.
3994,18796,2,1,0,1,2,2,2,ds6,,Starkes Baumholz,Starkes Baumholz_6,0,1,1.88,not_young,1282.8,Finsterwald b. E.
3995,9628,2,1,0,1,2,2,2,ds5,,Mittleres Baumholz,Mittleres Baumholz_6,0,1,0.963,not_young,1297.7,Finsterwald b. E.
3999,7764,2,1,0,1,2,2,2,ds5,,Mittleres Baumholz,Mittleres Baumholz_13,0,1,0.776,not_young,1025.6,Finsterwald b. E.
4002,5916,2,1,0,1,2,2,2,ds5,,Mittleres Baumholz,Mittleres Baumholz_6,0,1,0.592,not_young,1287.0,Finsterwald b. E.
4009,7586,2,1,0,1,2,2,2,ds3,,Stangenholz,Stangenholz_6,0,1,0.759,not_young,1302.1,Finsterwald b. E.
4013,16600,2,1,0,1,2,2,2,ds6,,Starkes Baumholz,Starkes Baumholz_13,0,1,1.66,not_young,917.6,Finsterwald b. E.
4017,49710,2,1,0,1,2,2,2,ds6,,Starkes Baumholz,Starkes Baumholz_6,0,1,4.971,not_young,1255.7,Finsterwald b. E.
4023,6250,2,1,0,1,2,2,2,ds3,,Stangenholz,Stangenholz_6,0,1,0.625,not_young,1255.4,Finsterwald b. E.
4026,8900,2,1,0,1,2,2,2,ds6,,Starkes Baumholz,Starkes Baumholz_13,0,1,0.89,not_young,990.6,Finsterwald b. E.
4027,8648,4,0,0,0,3,4,3,ds6,,Starkes Baumholz,Starkes Baumholz_6,0,1,0.865,not_young,1075.5,Finsterwald b. E.
4030,31968,2,1,0,1,2,2,2,ds4,,Schwaches Baumholz,Schwaches Baumholz_8,0,1,3.197,not_young,1508.7,Finsterwald b. E.
4034,19798,2,1,0,1,2,2,2,ds6,,Starkes Baumholz,Starkes Baumholz_13,0,1,1.98,not_young,939.8,Finsterwald b. E.
4035,6371,2,1,0,1,2,2,2,ds5,,Mittleres Baumholz,Mittleres Baumholz_6,0,1,0.637,not_young,1002.4,Finsterwald b. E.
4044,17735,2,1,0,1,2,2,2,ds6,,Starkes Baumholz,Starkes Baumholz_13,0,1,1.774,not_young,952.2,Finsterwald b. E.
4046,9349,3,0,0,0,3,4,3,ds6,,Starkes Baumholz,Starkes Baumholz_6,0,1,0.935,not_young,1247.6,Finsterwald b. E.
4051,5972,4,0,0,0,3,4,3,ds6,,Starkes Baumholz,Starkes Baumholz_6,0,1,0.597,not_young,978.3,Hasle LU
4053,5798,2,1,0,1,2,2,2,ds4,,Schwaches Baumholz,Schwaches Baumholz_6,0,1,0.58,not_young,1230.0,Finsterwald b. E.
4055,15976,2,1,0,1,2,2,2,ds5,,Mittleres Baumholz,Mittleres Baumholz_13,0,1,1.598,not_young,959.4,Finsterwald b. E.
4069,64711,3,0,0,0,3,4,3,ds6,,Starkes Baumholz,Starkes Baumholz_13,0,1,6.471,not_young,903.8,Hasle LU
4071,22241,3,0,0,0,3,4,3,ds6,,Starkes Baumholz,Starkes Baumholz_6,0,1,2.224,not_young,993.4,Hasle LU
4077,11766,2,1,0,1,2,2,2,ds4,,Schwaches Baumholz,Schwaches Baumholz_8,0,1,1.177,not_young,1599.5,Finsterwald b. E.
4086,5580,4,0,0,0,3,4,3,ds4,,Schwaches Baumholz,Schwaches Baumholz_6,0,1,0.558,not_young,1070.3,Hasle LU
4089,5397,4,0,0,0,3,4,3,ds4,,Schwaches Baumholz,Schwaches Baumholz_6,0,1,0.54,not_young,1045.3,Hasle LU
4090,5370,2,1,0,1,2,2,2,ds4,,Schwaches Baumholz,Schwaches Baumholz_13,0,1,0.537,not_young,992.3,Finsterwald b. E.
4092,11541,2,1,0,1,2,2,2,ds4,,Schwaches Baumholz,Schwaches Baumholz_6,0,1,1.154,not_young,1320.8,Finsterwald b. E.
4093,17667,2,1,0,1,2,2,2,ds4,,Schwaches Baumholz,Schwaches Baumholz_8,0,1,1.767,not_young,1515.5,Finsterwald b. E.
4109,7545,4,0,0,0,3,4,3,ds3,,Stangenholz,Stangenholz_8,0,1,0.755,not_young,1662.1,Finsterwald b. E.
4114,10500,3,0,0,0,3,3,3,ds6,,Starkes Baumholz,Starkes Baumholz_13,0,1,1.05,not_young,945.6,Hasle LU
4117,6311,2,1,0,1,2,2,2,ds6,,Starkes Baumholz,Starkes Baumholz_13,0,1,0.631,not_young,957.4,Finsterwald b. E.
4118,79673,2,1,0,1,2,2,2,ds6,,Starkes Baumholz,Starkes Baumholz_6,0,1,7.967,not_young,1387.3,Finsterwald b. E.
4120,40901,2,1,0,1,2,2,2,ds6,,Starkes Baumholz,Starkes Baumholz_13,0,1,4.09,not_young,949.8,Finsterwald b. E.
4121,6737,3,0,0,0,3,4,3,ds4,,Schwaches Baumholz,Schwaches Baumholz_6,0,1,0.674,not_young,1151.3,Finsterwald b. E.
4123,6716,1,0,2,2,1,1,1,ds5,,Mittleres Baumholz,Mittleres Baumholz_13,0,1,0.672,not_young,980.4,Hasle LU
4127,5915,3,0,0,0,3,3,3,ds6,,Starkes Baumholz,Starkes Baumholz_6,0,1,0.591,not_young,991.5,Hasle LU
4134,8210,4,0,0,0,3,4,3,ds6,,Starkes Baumholz,Starkes Baumholz_6,0,1,0.821,not_young,987.4,Hasle LU
4139,9449,4,0,0,0,3,4,3,ds6,,Starkes Baumholz,Starkes Baumholz_6,0,1,0.945,not_young,997.8,Hasle LU
4140,5491,3,0,0,0,3,3,1,ds5,,Mittleres Baumholz,Mittleres Baumholz_6,0,1,0.549,not_young,1017.9,Hasle LU
4144,5560,2,1,0,1,2,2,2,ds4,,Schwaches Baumholz,Schwaches Baumholz_10,0,1,0.556,not_young,1493.6,Finsterwald b. E.
4146,5850,2,1,0,1,2,2,2,ds2,,Jungwuchs/Dickung,Jungwuchs/Dickung_6,0,1,0.585,young,1254.0,Finsterwald b. E.
4155,12008,3,0,0,0,3,4,3,ds6,,Starkes Baumholz,Starkes Baumholz_6,0,1,1.201,not_young,982.4,Hasle LU
4157,6057,3,0,0,0,3,4,3,ds6,,Starkes Baumholz,Starkes Baumholz_6,0,1,0.606,not_young,1172.5,Finsterwald b. E.
4162,16960,1,0,2,2,1,1,1,ds6,,Starkes Baumholz,Starkes Baumholz_13,0,1,1.696,not_young,964.3,Hasle LU
4167,16207,4,0,0,0,3,4,3,ds6,,Starkes Baumholz,Starkes Baumholz_13,0,1,1.621,not_young,946.0,Hasle LU
4168,41686,2,1,0,1,2,2,2,ds6,,Starkes Baumholz,Starkes Baumholz_13,0,1,4.169,not_young,930.0,Hasle LU
4170,23183,2,1,0,1,2,2,2,ds5,,Mittleres Baumholz,Mittleres Baumholz_6,0,1,2.318,not_young,1444.4,Finsterwald b. E.
4171,100623,2,1,0,1,2,2,2,ds6,,Starkes Baumholz,Starkes Baumholz_6,0,1,10.062,not_young,1254.1,Finsterwald b. E.
4175,9054,2,1,0,1,2,2,2,ds5,,Mittleres Baumholz,Mittleres Baumholz_6,0,1,0.905,not_young,1426.3,Finsterwald b. E.
4177,7600,3,0,0,0,3,4,3,ds6,,Starkes Baumholz,Starkes Baumholz_6,0,1,0.76,not_young,1049.9,Hasle LU
4181,6599,4,0,0,0,3,4,3,ds5,,Mittleres Baumholz,Mittleres Baumholz_6,0,1,0.66,not_young,1079.6,Finsterwald b. E.
4182,5030,2,1,0,1,2,2,2,ds2,,Jungwuchs/Dickung,Jungwuchs/Dickung_8,0,1,0.503,young,1505.3,Finsterwald b. E.
4186,4962,3,0,0,0,3,4,3,ds5,,Mittleres Baumholz,Mittleres Baumholz_6,0,1,0.496,not_young,1088.6,Hasle LU
4189,15055,4,0,0,0,3,4,3,ds4,,Schwaches Baumholz,Schwaches Baumholz_13,0,1,1.505,not_young,985.2,Hasle LU
4190,40790,1,0,2,2,1,1,1,ds6,,Starkes Baumholz,Starkes Baumholz_10,0,1,4.079,not_young,1433.8,Finsterwald b. E.
4192,23647,4,0,0,0,3,4,3,ds2,,Jungwuchs/Dickung,Jungwuchs/Dickung_6,0,1,2.365,young,1268.3,Hasle LU
4193,6600,4,0,0,0,3,4,3,ds6,,Starkes Baumholz,Starkes Baumholz_13,0,1,0.66,not_young,1039.8,Hasle LU
4194,20119,1,0,2,2,1,1,1,ds6,,Starkes Baumholz,Starkes Baumholz_6,0,1,2.012,not_young,1371.6,Finsterwald b. E.
4199,15207,3,0,0,0,3,3,3,ds6,,Starkes Baumholz,Starkes Baumholz_13,0,1,1.521,not_young,1023.7,Hasle LU
4200,5320,4,0,0,0,3,4,3,ds5,,Mittleres Baumholz,Mittleres Baumholz_6,0,1,0.532,not_young,1058.8,Hasle LU
4201,20075,4,0,0,0,3,4,3,ds5,,Mittleres Baumholz,Mittleres Baumholz_6,0,1,2.007,not_young,1223.6,Finsterwald b. E.
4204,17583,2,1,0,1,2,2,2,ds6,,Starkes Baumholz,Starkes Baumholz_6,0,1,1.758,not_young,1348.7,Hasle LU
4208,10901,3,0,0,0,3,3,3,ds6,,Starkes Baumholz,Starkes Baumholz_6,0,1,1.09,not_young,1257.7,Hasle LU
4209,10072,4,0,0,0,3,4,3,ds4,,Schwaches Baumholz,Schwaches Baumholz_6,0,1,1.007,not_young,1353.6,Finsterwald b. E.
4215,5189,4,0,0,0,3,4,3,ds2,,Jungwuchs/Dickung,Jungwuchs/Dickung_6,0,1,0.519,young,999.5,Schüpfheim
4216,18988,4,0,0,0,3,4,3,ds5,,Mittleres Baumholz,Mittleres Baumholz_10,0,1,1.899,not_young,1497.3,Finsterwald b. E.
4217,130581,1,0,2,2,1,1,1,ds4,,Schwaches Baumholz,Schwaches Baumholz_8,0,1,13.058,not_young,1566.5,Finsterwald b. E.
4219,6428,1,0,2,2,1,1,1,ds3,,Stangenholz,Stangenholz_8,0,1,0.643,not_young,1677.2,Finsterwald b. E.
4220,11473,3,0,0,0,3,3,3,ds5,,Mittleres Baumholz,Mittleres Baumholz_10,0,1,1.147,not_young,1455.5,Finsterwald b. E.
4221,19893,2,1,0,1,2,2,2,ds6,,Starkes Baumholz,Starkes Baumholz_6,0,1,1.989,not_young,1054.4,Escholzmatt
4222,17050,3,0,0,0,3,4,3,ds1,,Jungwuchs/Dickung,Jungwuchs/Dickung_6,0,1,1.705,young,1285.9,Escholzmatt
4224,11980,2,1,0,1,2,2,2,ds5,,Mittleres Baumholz,Mittleres Baumholz_6,0,1,1.198,not_young,1131.3,Escholzmatt
4225,5150,2,1,0,1,2,2,2,ds4,,Schwaches Baumholz,Schwaches Baumholz_6,0,1,0.515,not_young,1424.6,Escholzmatt
4226,13009,3,0,0,0,3,3,3,ds5,,Mittleres Baumholz,Mittleres Baumholz_6,0,1,1.301,not_young,1337.7,Flühli LU
4227,6504,2,1,0,1,2,2,2,ds4,,Schwaches Baumholz,Schwaches Baumholz_6,0,1,0.65,not_young,1202.4,Flühli LU
4229,11809,2,1,0,1,2,2,2,ds6,,Starkes Baumholz,Starkes Baumholz_6,0,1,1.181,not_young,1300.4,Flühli LU
4230,10724,3,0,0,0,3,3,3,ds5,,Mittleres Baumholz,Mittleres Baumholz_10,0,1,1.072,not_young,1433.6,Flühli LU
4231,5739,4,0,0,0,3,4,3,ds5,,Mittleres Baumholz,Mittleres Baumholz_6,0,1,0.574,not_young,1104.2,Wiggen
4232,8108,2,1,0,1,2,2,2,ds6,,Starkes Baumholz,Starkes Baumholz_13,0,1,0.811,not_young,1013.3,Wiggen
4233,49225,2,1,0,1,2,2,1,ds6,,Starkes Baumholz,Starkes Baumholz_6,0,1,4.922,not_young,1221.3,Flühli LU
4234,17712,3,0,0,0,3,3,3,ds6,,Starkes Baumholz,Starkes Baumholz_6,0,1,1.771,not_young,1133.3,Flühli LU
4235,9123,2,1,0,1,2,2,2,ds4,,Schwaches Baumholz,Schwaches Baumholz_6,0,1,0.912,not_young,1228.9,Flühli LU
4236,5100,2,1,0,1,2,2,2,ds4,,Schwaches Baumholz,Schwaches Baumholz_6,0,1,0.51,not_young,1394.5,Flühli LU
4237,6600,3,0,0,0,3,3,3,ds3,,Stangenholz,Stangenholz_6,0,1,0.66,not_young,1287.6,Sörenberg
4238,5575,3,0,0,0,3,4,3,ds6,,Starkes Baumholz,Starkes Baumholz_6,0,1,0.557,not_young,1022.2,Marbach LU
4239,16334,2,1,0,1,2,2,2,ds6,,Starkes Baumholz,Starkes Baumholz_6,0,1,1.633,not_young,1087.6,Escholzmatt
4240,40747,2,1,0,1,2,2,2,ds6,,Starkes Baumholz,Starkes Baumholz_6,0,1,4.075,not_young,1279.9,Flühli LU
4241,22979,3,0,0,0,3,3,3,ds4,,Schwaches Baumholz,Schwaches Baumholz_8,0,1,2.298,not_young,1599.3,Flühli LU
4242,5642,3,0,0,0,3,3,3,ds5,,Mittleres Baumholz,Mittleres Baumholz_10,0,1,0.564,not_young,1443.4,Flühli LU
4245,8638,3,0,0,0,3,3,3,ds5,,Mittleres Baumholz,Mittleres Baumholz_10,0,1,0.864,not_young,1481.3,Flühli LU
4246,8880,2,1,0,1,2,2,2,ds6,,Starkes Baumholz,Starkes Baumholz_10,0,1,0.888,not_young,1453.6,Flühli LU
4247,26252,3,0,0,0,3,3,3,ds5,,Mittleres Baumholz,Mittleres Baumholz_6,0,1,2.625,not_young,1104.5,Flühli LU
4248,5612,3,0,0,0,3,3,3,ds5,,Mittleres Baumholz,Mittleres Baumholz_6,0,1,0.561,not_young,980.3,Marbach LU
4249,29596,2,1,0,1,2,2,2,ds6,,Starkes Baumholz,Starkes Baumholz_13,0,1,2.96,not_young,953.6,Hasle LU
4252,7024,3,0,0,0,3,3,3,ds4,,Schwaches Baumholz,Schwaches Baumholz_6,0,1,0.702,not_young,1003.5,Hasle LU
4253,36173,4,0,0,0,3,4,3,ds6,,Starkes Baumholz,Starkes Baumholz_13,0,1,3.617,not_young,1049.9,Finsterwald b. E.
4255,6982,4,0,0,0,3,4,3,ds4,,Schwaches Baumholz,Schwaches Baumholz_6,0,1,0.698,not_young,1117.0,Finsterwald b. E.
4256,7893,4,0,0,0,3,4,3,ds5,,Mittleres Baumholz,Mittleres Baumholz_6,0,1,0.789,not_young,1323.2,Finsterwald b. E.
