area_ha,alt_zone,type,age,BAU,HYBRID,WOOD,NONE,BIO,fsID,ds,rst,distance,elev,SHORTNAME
2.0,11,prot_no_nat,not_young,2,2,2,0,2,1814,Schwaches Baumholz,Schwaches Baumholz_11,,806.1,Tavanasa
4.0,11,prot_no_nat,not_young,2,2,2,0,2,1815,Mittleres Baumholz,Mittleres Baumholz_11,,843.5,Tavanasa
4.9,11,prot_no_nat,not_young,2,2,2,0,2,1816,Schwaches Baumholz,Schwaches Baumholz_11,,811.2999999999998,Tavanasa
4.8,11,prot_no_nat,not_young,2,2,2,0,2,1817,Starkes Baumholz,Starkes Baumholz_11,,1041.2,Tavanasa
0.8,11,prot_no_nat,not_young,2,2,2,0,2,1818,Mittleres Baumholz,Mittleres Baumholz_11,,1177.0,Tavanasa
3.8,11,prot_no_nat,not_young,2,2,2,0,2,1819,Schwaches Baumholz,Schwaches Baumholz_11,,1112.7,Dardin
20.7,11,prot_no_nat,not_young,2,2,2,0,2,1820,Schwaches Baumholz,Schwaches Baumholz_11,,909.5,Dardin
5.3,11,prot_no_nat,not_young,2,2,2,0,2,1821,Starkes Baumholz,Starkes Baumholz_11,,863.2,Tavanasa
2.0,11,prot_no_nat,not_young,2,2,2,0,2,1822,Mittleres Baumholz,Mittleres Baumholz_11,,958.6,Obersaxen
1.6,11,prot_no_nat,not_young,2,2,2,0,2,1823,Schwaches Baumholz,Schwaches Baumholz_11,,823.5,Dardin
1.4,11,prot_no_nat,not_young,2,2,2,0,2,1824,Starkes Baumholz,Starkes Baumholz_11,,817.2,Tavanasa
39.9,12,prot_no_nat,not_young,2,2,2,0,2,1825,Starkes Baumholz,Starkes Baumholz_12,,1519.5,Breil/Brigels
5.3,12,prot_no_nat,not_young,2,2,2,0,2,1826,Starkes Baumholz,Starkes Baumholz_12,,1442.4,Breil/Brigels
14.1,11,prot_no_nat,not_young,2,2,2,0,2,1827,Schwaches Baumholz,Schwaches Baumholz_11,,1029.8,Obersaxen
2.5,11,prot_no_nat,not_young,2,2,2,0,2,1828,Mittleres Baumholz,Mittleres Baumholz_11,,1107.0,Obersaxen
4.4,11,prot_no_nat,not_young,2,2,2,0,2,1829,Starkes Baumholz,Starkes Baumholz_11,,1048.9,Obersaxen
4.6,11,prot_no_nat,not_young,1,2,2,0,2,1830,Stangenholz,Stangenholz_11,,762.3999999999999,Tavanasa
2.2,11,prot_no_nat,not_young,2,2,2,0,2,1831,Schwaches Baumholz,Schwaches Baumholz_11,,775.0,Tavanasa
2.5,11,prot_no_nat,not_young,2,2,2,0,2,1832,Stangenholz,Stangenholz_11,,1192.4,Dardin
3.2,11,prot_no_nat,not_young,2,2,2,0,2,1833,Starkes Baumholz,Starkes Baumholz_11,,814.2999999999998,Tavanasa
7.2,11,prot_no_nat,not_young,2,2,2,0,2,1834,Starkes Baumholz,Starkes Baumholz_11,,1397.7,Surcuolm
2.1,11,prot_no_nat,not_young,2,2,2,0,2,1835,Starkes Baumholz,Starkes Baumholz_11,,1004.6,Flond
1.5,11,prot_no_nat,not_young,2,2,2,0,2,1836,Mittleres Baumholz,Mittleres Baumholz_11,,1076.6,Flond
0.6,11,prot_no_nat,not_young,2,2,2,0,2,1837,Starkes Baumholz,Starkes Baumholz_11,,1224.2,Flond
0.9,11,prot_no_nat,not_young,2,2,2,0,2,1838,Mittleres Baumholz,Mittleres Baumholz_11,,1295.8,Surcuolm
1.9,11,prot_no_nat,not_young,2,2,2,0,2,1839,Starkes Baumholz,Starkes Baumholz_11,,1282.4,Flond
1.5,11,prot_no_nat,not_young,2,2,2,0,2,1840,Starkes Baumholz,Starkes Baumholz_11,,1011.1,Flond
0.5,11,prot_no_nat,not_young,2,2,2,0,2,1841,Starkes Baumholz,Starkes Baumholz_11,,1044.2,Flond
0.8,11,prot_no_nat,not_young,2,2,2,0,2,1842,Schwaches Baumholz,Schwaches Baumholz_11,,935.0,Flond
2.6,11,prot_no_nat,not_young,2,2,2,0,2,1843,Starkes Baumholz,Starkes Baumholz_11,,1045.3,Flond
1.6,11,prot_no_nat,not_young,2,2,2,0,2,1844,Stangenholz,Stangenholz_11,,1235.8,Surcuolm
1.0,11,prot_no_nat,not_young,2,2,2,0,2,1845,Starkes Baumholz,Starkes Baumholz_11,,1052.4,Flond
1.3,11,prot_no_nat,not_young,2,2,2,0,2,1846,Starkes Baumholz,Starkes Baumholz_11,,1073.8,Luven
0.6,11,prot_no_nat,not_young,2,2,2,0,2,1847,Stangenholz,Stangenholz_11,,1263.1,Surcuolm
0.5,11,prot_no_nat,not_young,2,2,2,0,2,1848,Starkes Baumholz,Starkes Baumholz_11,,1261.9,Surcuolm
0.5,11,prot_no_nat,not_young,2,2,2,0,2,1849,Schwaches Baumholz,Schwaches Baumholz_11,,1285.5,Surcuolm
1.4,11,prot_no_nat,not_young,2,2,2,0,2,1850,Mittleres Baumholz,Mittleres Baumholz_11,,1549.4,Surcuolm
0.5,11,prot_no_nat,not_young,2,2,2,0,2,1851,Mittleres Baumholz,Mittleres Baumholz_11,,1124.4,Surcuolm
0.6,11,prot_no_nat,not_young,2,2,2,0,2,1852,Mittleres Baumholz,Mittleres Baumholz_11,,1506.3,Surcuolm
0.8,11,prot_no_nat,not_young,2,2,2,0,2,1853,Starkes Baumholz,Starkes Baumholz_11,,1535.1,Surcuolm
0.5,11,prot_no_nat,not_young,2,2,2,0,2,1854,Stangenholz,Stangenholz_11,,1501.7,Surcuolm
1.5,11,prot_no_nat,not_young,2,2,2,0,2,1855,Mittleres Baumholz,Mittleres Baumholz_11,,1443.5,Surcuolm
2.8,11,prot_no_nat,not_young,2,2,2,0,2,1856,Starkes Baumholz,Starkes Baumholz_11,,1489.4,Surcuolm
1.0,11,prot_no_nat,not_young,2,2,2,0,2,1857,Starkes Baumholz,Starkes Baumholz_11,,1308.2,Surcuolm
0.5,11,prot_no_nat,not_young,2,2,2,0,2,1858,Schwaches Baumholz,Schwaches Baumholz_11,,1083.2,Luven
1.7,11,prot_no_nat,not_young,2,2,2,0,2,1859,Schwaches Baumholz,Schwaches Baumholz_11,,1093.4,Luven
0.5,11,prot_no_nat,not_young,2,2,2,0,2,1860,Mittleres Baumholz,Mittleres Baumholz_11,,1083.2,Luven
2.4,12,prot_no_nat,not_young,2,2,2,0,2,1861,Starkes Baumholz,Starkes Baumholz_12,,1443.2,Andiast
3.5,12,prot_no_nat,not_young,2,2,2,0,2,1862,Mittleres Baumholz,Mittleres Baumholz_12,,1056.1,Andiast
1.2,12,prot_no_nat,not_young,2,2,2,0,2,1863,Schwaches Baumholz,Schwaches Baumholz_12,,1147.7,Andiast
1.7,11,prot_no_nat,not_young,2,2,2,0,2,1864,Schwaches Baumholz,Schwaches Baumholz_11,,1250.8,Andiast
1.0,12,prot_no_nat,not_young,2,2,2,0,2,1865,Schwaches Baumholz,Schwaches Baumholz_12,,1308.0,Andiast
1.6,11,prot_no_nat,not_young,2,2,2,0,2,1866,Mittleres Baumholz,Mittleres Baumholz_11,,1309.4,Waltensburg/Vuorz
1.2,12,prot_no_nat,not_young,2,2,2,0,2,1867,Mittleres Baumholz,Mittleres Baumholz_12,,1545.6,Siat
2.0,11,prot_no_nat,not_young,2,2,2,0,2,1868,Schwaches Baumholz,Schwaches Baumholz_11,,1139.7,Siat
1.5,11,prot_no_nat,not_young,2,2,2,0,2,1869,Stangenholz,Stangenholz_11,,1327.0,Waltensburg/Vuorz
1.0,11,prot_no_nat,not_young,2,2,2,0,2,1870,Mittleres Baumholz,Mittleres Baumholz_11,,1341.3,Waltensburg/Vuorz
2.9,11,prot_no_nat,not_young,2,2,2,0,2,1871,Stangenholz,Stangenholz_11,,1338.4,Waltensburg/Vuorz
1.2,12,prot_no_nat,not_young,2,2,2,0,2,1872,Mittleres Baumholz,Mittleres Baumholz_12,,1450.9,Waltensburg/Vuorz
1.9,11,prot_no_nat,not_young,2,2,2,0,2,1873,Mittleres Baumholz,Mittleres Baumholz_11,,1327.3,Waltensburg/Vuorz
2.2,12,prot_no_nat,not_young,2,2,2,0,2,1874,Mittleres Baumholz,Mittleres Baumholz_12,,1581.8,Waltensburg/Vuorz
0.5,12,prot_no_nat,not_young,2,2,2,0,2,1875,Mittleres Baumholz,Mittleres Baumholz_12,,1630.8,Waltensburg/Vuorz
0.7,11,prot_no_nat,not_young,2,2,2,0,2,1876,Mittleres Baumholz,Mittleres Baumholz_11,,1146.4,Siat
0.7,11,prot_no_nat,not_young,2,2,2,0,2,1877,Schwaches Baumholz,Schwaches Baumholz_11,,1091.9,Siat
1.3,11,prot_no_nat,not_young,2,2,2,0,2,1878,Mittleres Baumholz,Mittleres Baumholz_11,,993.5,Rueun
0.5,11,prot_no_nat,not_young,2,2,2,0,2,1879,Mittleres Baumholz,Mittleres Baumholz_11,,1003.8,Rueun
0.5,11,prot_no_nat,not_young,2,2,2,0,2,1880,Stangenholz,Stangenholz_11,,1252.1,Waltensburg/Vuorz
1.2,11,prot_no_nat,not_young,2,2,2,0,2,1881,Mittleres Baumholz,Mittleres Baumholz_11,,1282.8,Waltensburg/Vuorz
1.0,12,prot_no_nat,not_young,2,2,2,0,2,1882,Mittleres Baumholz,Mittleres Baumholz_12,,1382.0,Andiast
0.8,8,prot_no_nat,not_young,2,2,2,0,2,1883,Schwaches Baumholz,Schwaches Baumholz_8,,1738.9,Andiast
1.0,11,prot_no_nat,not_young,2,2,2,0,2,1884,Mittleres Baumholz,Mittleres Baumholz_11,,1261.7,Siat
1.0,12,prot_no_nat,not_young,2,2,2,0,2,1885,Mittleres Baumholz,Mittleres Baumholz_12,,1617.8,Siat
0.5,12,prot_no_nat,not_young,2,2,2,0,2,1886,Mittleres Baumholz,Mittleres Baumholz_12,,1678.8,Siat
0.5,8,prot_no_nat,not_young,2,2,2,0,2,1887,Schwaches Baumholz,Schwaches Baumholz_8,,1752.1,Siat
0.5,11,prot_no_nat,not_young,2,2,2,0,2,1888,Stangenholz,Stangenholz_11,,930.2,Rueun
2.5,11,prot_no_nat,not_young,2,2,2,0,2,1889,Mittleres Baumholz,Mittleres Baumholz_11,,982.3,Waltensburg/Vuorz
2.0,11,prot_no_nat,not_young,2,2,2,0,2,1890,Schwaches Baumholz,Schwaches Baumholz_11,,932.2,Waltensburg/Vuorz
2.3,11,prot_no_nat,not_young,2,2,2,0,2,1891,Schwaches Baumholz,Schwaches Baumholz_11,,961.7,Rueun
0.6,12,prot_no_nat,not_young,2,2,2,0,2,1892,Mittleres Baumholz,Mittleres Baumholz_12,,1470.4,Siat
7.9,11,prot_no_nat,not_young,1,2,2,0,2,1893,Schwaches Baumholz,Schwaches Baumholz_11,,743.5,Waltensburg/Vuorz
1.4,12,prot_no_nat,not_young,2,2,2,0,2,1894,Stangenholz,Stangenholz_12,,1280.8,Pigniu
1.6,12,prot_no_nat,not_young,2,2,2,0,2,1895,Stangenholz,Stangenholz_12,,1389.3,Andiast
2.7,11,prot_no_nat,not_young,2,2,2,0,2,1896,Mittleres Baumholz,Mittleres Baumholz_11,,823.0,Waltensburg/Vuorz
1.2,12,prot_no_nat,not_young,2,2,2,0,2,1897,Stangenholz,Stangenholz_12,,1452.0,Pigniu
0.7,12,prot_no_nat,not_young,2,2,2,0,2,1898,Stangenholz,Stangenholz_12,,1272.4,Andiast
1.0,8,prot_no_nat,not_young,2,2,2,0,2,1899,Schwaches Baumholz,Schwaches Baumholz_8,,1632.8,Andiast
0.7,11,prot_no_nat,not_young,2,2,2,0,2,1900,Schwaches Baumholz,Schwaches Baumholz_11,,1058.2,Rueun
0.7,11,prot_no_nat,not_young,2,2,2,0,2,1901,Schwaches Baumholz,Schwaches Baumholz_11,,1040.7,Rueun
1.6,12,prot_no_nat,not_young,2,2,2,0,2,1902,Schwaches Baumholz,Schwaches Baumholz_12,,1111.8,Andiast
0.8,11,prot_no_nat,not_young,1,2,2,0,2,1903,Schwaches Baumholz,Schwaches Baumholz_11,,726.8999999999999,Rueun
1.4,11,prot_no_nat,not_young,2,2,2,0,2,1904,Schwaches Baumholz,Schwaches Baumholz_11,,939.4,Rueun
0.6,11,prot_no_nat,not_young,2,2,2,0,2,1905,Schwaches Baumholz,Schwaches Baumholz_11,,1006.8,Siat
1.3,12,prot_no_nat,not_young,2,2,2,0,2,1906,Stangenholz,Stangenholz_12,,1521.9,Andiast
2.2,11,prot_no_nat,not_young,1,2,2,0,2,1907,Schwaches Baumholz,Schwaches Baumholz_11,,750.3999999999999,Waltensburg/Vuorz
1.3,8,prot_no_nat,not_young,2,2,2,0,2,1908,Mittleres Baumholz,Mittleres Baumholz_8,,1496.1,Andiast
0.5,11,prot_no_nat,not_young,2,2,2,0,2,1909,Schwaches Baumholz,Schwaches Baumholz_11,,967.5,Andiast
1.9,11,prot_no_nat,not_young,2,2,2,0,2,1910,Schwaches Baumholz,Schwaches Baumholz_11,,990.3,Andiast
0.8,11,prot_no_nat,not_young,2,2,2,0,2,1911,Schwaches Baumholz,Schwaches Baumholz_11,,871.7999999999998,Waltensburg/Vuorz
9.4,11,prot_no_nat,not_young,2,2,2,0,2,1912,Stangenholz,Stangenholz_11,,951.2,Andiast
1.0,11,prot_no_nat,not_young,2,2,2,0,2,1913,Mittleres Baumholz,Mittleres Baumholz_11,,917.7,Waltensburg/Vuorz
1.8,11,prot_no_nat,not_young,1,2,2,0,2,1914,Schwaches Baumholz,Schwaches Baumholz_11,,750.7999999999998,Waltensburg/Vuorz
0.5,11,prot_no_nat,not_young,2,2,2,0,2,1915,Mittleres Baumholz,Mittleres Baumholz_11,,858.5,Waltensburg/Vuorz
4.3,11,res_prot,not_young,1,1,1,0,1,1916,Starkes Baumholz,Starkes Baumholz_11,,989.4,Waltensburg/Vuorz
0.8,11,res_prot,not_young,1,1,1,0,1,1917,Mittleres Baumholz,Mittleres Baumholz_11,,1050.7,Waltensburg/Vuorz
12.0,11,res_prot,not_young,1,1,1,0,1,1918,Stangenholz,Stangenholz_11,,865.7999999999998,Waltensburg/Vuorz
2.6,11,prot_no_nat,not_young,2,2,2,0,2,1919,Schwaches Baumholz,Schwaches Baumholz_11,,1236.4,Siat
0.8,12,prot_no_nat,not_young,2,2,2,0,2,1920,Schwaches Baumholz,Schwaches Baumholz_12,,1460.3,Andiast
0.9,12,prot_no_nat,not_young,2,2,2,0,2,1921,Mittleres Baumholz,Mittleres Baumholz_12,,1162.0,Andiast
1.0,12,prot_no_nat,not_young,2,2,2,0,2,1922,Schwaches Baumholz,Schwaches Baumholz_12,,1136.0,Andiast
1.4,12,prot_no_nat,not_young,2,2,2,0,2,1923,Schwaches Baumholz,Schwaches Baumholz_12,,1206.3,Andiast
0.6,12,prot_no_nat,not_young,2,2,2,0,2,1924,Stangenholz,Stangenholz_12,,1228.7,Andiast
0.7,12,prot_no_nat,not_young,2,2,2,0,2,1925,Schwaches Baumholz,Schwaches Baumholz_12,,1239.7,Andiast
1.4,11,prot_no_nat,not_young,2,2,2,0,2,1926,Schwaches Baumholz,Schwaches Baumholz_11,,896.2999999999998,Waltensburg/Vuorz
1.4,12,prot_no_nat,not_young,2,2,2,0,2,1927,Schwaches Baumholz,Schwaches Baumholz_12,,1240.7,Andiast
2.2,12,prot_no_nat,not_young,2,2,2,0,2,1928,Schwaches Baumholz,Schwaches Baumholz_12,,1277.7,Andiast
0.9,12,prot_no_nat,not_young,2,2,2,0,2,1929,Stangenholz,Stangenholz_12,,1122.9,Andiast
1.3,12,prot_no_nat,not_young,2,2,2,0,2,1930,Mittleres Baumholz,Mittleres Baumholz_12,,1303.3,Pigniu
0.7,12,prot_no_nat,not_young,2,2,2,0,2,1931,Schwaches Baumholz,Schwaches Baumholz_12,,1436.4,Andiast
2.0,8,prot_no_nat,not_young,2,2,2,0,2,1932,Starkes Baumholz,Starkes Baumholz_8,,1490.4,Andiast
0.6,8,prot_no_nat,not_young,2,2,2,0,2,1933,Mittleres Baumholz,Mittleres Baumholz_8,,1572.3,Andiast
0.9,8,prot_no_nat,not_young,2,2,2,0,2,1934,Schwaches Baumholz,Schwaches Baumholz_8,,1660.2,Andiast
1.5,11,prot_no_nat,not_young,2,2,2,0,2,1935,Stangenholz,Stangenholz_11,,1027.1,Rueun
1.4,11,prot_no_nat,not_young,2,2,2,0,2,1936,Schwaches Baumholz,Schwaches Baumholz_11,,997.5,Rueun
0.5,12,prot_no_nat,not_young,2,2,2,0,2,1937,Stangenholz,Stangenholz_12,,1394.9,Pigniu
0.9,12,prot_no_nat,not_young,2,2,2,0,2,1938,Schwaches Baumholz,Schwaches Baumholz_12,,1142.4,Pigniu
0.9,8,res_prot,not_young,2,2,2,0,2,1939,Schwaches Baumholz,Schwaches Baumholz_8,,1481.0,Andiast
0.7,12,prot_no_nat,not_young,2,2,2,0,2,1940,Mittleres Baumholz,Mittleres Baumholz_12,,1405.0,Andiast
1.1,12,prot_no_nat,not_young,2,2,2,0,2,1941,Starkes Baumholz,Starkes Baumholz_12,,1370.9,Andiast
0.8,11,prot_no_nat,not_young,2,2,2,0,2,1942,Schwaches Baumholz,Schwaches Baumholz_11,,1041.0,Rueun
0.8,11,prot_no_nat,not_young,2,2,2,0,2,1943,Schwaches Baumholz,Schwaches Baumholz_11,,870.3999999999999,Andiast
1.4,12,prot_no_nat,not_young,2,2,2,0,2,1944,Stangenholz,Stangenholz_12,,1205.9,Pigniu
0.5,12,prot_no_nat,not_young,2,2,2,0,2,1945,Stangenholz,Stangenholz_12,,1269.8,Andiast
0.5,12,prot_no_nat,not_young,2,2,2,0,2,1946,Stangenholz,Stangenholz_12,,1486.7,Andiast
0.9,12,prot_no_nat,not_young,2,2,2,0,2,1947,Schwaches Baumholz,Schwaches Baumholz_12,,1398.5,Andiast
4.5,11,prot_no_nat,not_young,2,2,2,0,2,1948,Schwaches Baumholz,Schwaches Baumholz_11,,1116.5,Rueun
1.0,12,prot_no_nat,not_young,2,2,2,0,2,1949,Stangenholz,Stangenholz_12,,1569.1,Andiast
1.8,8,prot_no_nat,not_young,2,2,2,0,2,1950,Mittleres Baumholz,Mittleres Baumholz_8,,1554.9,Andiast
0.8,12,prot_no_nat,not_young,2,2,2,0,2,1951,Mittleres Baumholz,Mittleres Baumholz_12,,1489.0,Andiast
1.4,12,prot_no_nat,not_young,2,2,2,0,2,1952,Starkes Baumholz,Starkes Baumholz_12,,1313.7,Andiast
2.3,12,prot_no_nat,not_young,2,2,2,0,2,1953,Schwaches Baumholz,Schwaches Baumholz_12,,1129.9,Andiast
4.0,11,prot_no_nat,not_young,2,2,2,0,2,1954,Schwaches Baumholz,Schwaches Baumholz_11,,1053.3,Siat
0.9,11,prot_no_nat,not_young,2,2,2,0,2,1955,Stangenholz,Stangenholz_11,,1141.1,Waltensburg/Vuorz
0.8,11,prot_no_nat,not_young,2,2,2,0,2,1956,Schwaches Baumholz,Schwaches Baumholz_11,,1204.0,Waltensburg/Vuorz
1.4,11,prot_no_nat,not_young,2,2,2,0,2,1957,Stangenholz,Stangenholz_11,,1183.8,Waltensburg/Vuorz
0.7,12,prot_no_nat,not_young,2,2,2,0,2,1958,Schwaches Baumholz,Schwaches Baumholz_12,,1406.2,Andiast
1.4,12,prot_no_nat,not_young,2,2,2,0,2,1959,Schwaches Baumholz,Schwaches Baumholz_12,,1150.6,Andiast
0.5,11,prot_no_nat,not_young,2,2,2,0,2,1960,Mittleres Baumholz,Mittleres Baumholz_11,,904.5,Andiast
1.2,12,prot_no_nat,not_young,2,2,2,0,2,1961,Stangenholz,Stangenholz_12,,1474.7,Andiast
3.7,12,prot_no_nat,not_young,2,2,2,0,2,1962,Mittleres Baumholz,Mittleres Baumholz_12,,1511.9,Andiast
1.3,12,prot_no_nat,not_young,2,2,2,0,2,1963,Mittleres Baumholz,Mittleres Baumholz_12,,1409.6,Andiast
0.5,12,prot_no_nat,not_young,2,2,2,0,2,1964,Stangenholz,Stangenholz_12,,1490.5,Siat
0.5,12,prot_no_nat,not_young,2,2,2,0,2,1965,Mittleres Baumholz,Mittleres Baumholz_12,,1480.3,Siat
0.7,12,prot_no_nat,not_young,2,2,2,0,2,1966,Schwaches Baumholz,Schwaches Baumholz_12,,1560.4,Siat
1.0,12,prot_no_nat,not_young,2,2,2,0,2,1967,Mittleres Baumholz,Mittleres Baumholz_12,,1616.7,Siat
2.8,11,prot_no_nat,not_young,2,2,2,0,2,1968,Stangenholz,Stangenholz_11,,1057.7,Waltensburg/Vuorz
0.9,8,prot_no_nat,not_young,2,2,2,0,2,1969,Mittleres Baumholz,Mittleres Baumholz_8,,1635.8,Andiast
1.4,8,prot_no_nat,not_young,2,2,2,0,2,1970,Mittleres Baumholz,Mittleres Baumholz_8,,1644.6,Andiast
1.1,8,prot_no_nat,not_young,2,2,2,0,2,1971,Stangenholz,Stangenholz_8,,1701.0,Andiast
0.5,8,prot_no_nat,not_young,2,2,2,0,2,1972,Stangenholz,Stangenholz_8,,1682.6,Andiast
1.6,8,prot_no_nat,not_young,2,2,2,0,2,1973,Starkes Baumholz,Starkes Baumholz_8,,1671.1,Andiast
0.8,12,prot_no_nat,not_young,2,2,2,0,2,1974,Mittleres Baumholz,Mittleres Baumholz_12,,1467.1,Andiast
1.5,12,prot_no_nat,not_young,2,2,2,0,2,1975,Schwaches Baumholz,Schwaches Baumholz_12,,1505.5,Andiast
1.0,12,prot_no_nat,not_young,2,2,2,0,2,1976,Mittleres Baumholz,Mittleres Baumholz_12,,1655.1,Siat
0.5,8,prot_no_nat,not_young,2,2,2,0,2,1977,Stangenholz,Stangenholz_8,,1689.7,Andiast
2.7,8,prot_no_nat,not_young,2,2,2,0,2,1978,Mittleres Baumholz,Mittleres Baumholz_8,,1775.6,Andiast
1.7,8,prot_no_nat,not_young,2,2,2,0,2,1979,Mittleres Baumholz,Mittleres Baumholz_8,,1681.9,Waltensburg/Vuorz
0.6,12,prot_no_nat,not_young,2,2,2,0,2,1980,Stangenholz,Stangenholz_12,,1287.2,Andiast
1.2,8,prot_no_nat,not_young,2,2,2,0,2,1981,Mittleres Baumholz,Mittleres Baumholz_8,,1677.1,Siat
1.4,8,prot_no_nat,not_young,2,2,2,0,2,1982,Mittleres Baumholz,Mittleres Baumholz_8,,1715.0,Siat
0.6,8,prot_no_nat,not_young,2,2,2,0,2,1983,Mittleres Baumholz,Mittleres Baumholz_8,,1721.9,Siat
0.6,8,prot_no_nat,not_young,2,2,2,0,2,1984,Schwaches Baumholz,Schwaches Baumholz_8,,1766.8,Siat
1.7,12,prot_no_nat,not_young,2,2,2,0,2,1985,Schwaches Baumholz,Schwaches Baumholz_12,,1360.9,Waltensburg/Vuorz
2.3,12,prot_no_nat,not_young,2,2,2,0,2,1986,Schwaches Baumholz,Schwaches Baumholz_12,,1299.3,Waltensburg/Vuorz
1.5,12,prot_no_nat,not_young,2,2,2,0,2,1987,Mittleres Baumholz,Mittleres Baumholz_12,,1354.7,Waltensburg/Vuorz
1.7,11,prot_no_nat,not_young,2,2,2,0,2,1988,Mittleres Baumholz,Mittleres Baumholz_11,,1276.7,Waltensburg/Vuorz
1.1,12,prot_no_nat,not_young,2,2,2,0,2,1989,Schwaches Baumholz,Schwaches Baumholz_12,,1078.4,Andiast
0.6,12,prot_no_nat,not_young,2,2,2,0,2,1990,Schwaches Baumholz,Schwaches Baumholz_12,,1090.9,Andiast
6.8,11,prot_no_nat,not_young,2,2,2,0,2,1991,Schwaches Baumholz,Schwaches Baumholz_11,,1038.4,Waltensburg/Vuorz
0.6,11,prot_no_nat,not_young,2,2,2,0,2,1992,Schwaches Baumholz,Schwaches Baumholz_11,,896.2,Rueun
2.2,11,prot_no_nat,not_young,2,2,2,0,2,1993,Mittleres Baumholz,Mittleres Baumholz_11,,981.2,Waltensburg/Vuorz
2.0,11,prot_no_nat,not_young,2,2,2,0,2,1994,Schwaches Baumholz,Schwaches Baumholz_11,,1057.0,Waltensburg/Vuorz
0.7,11,prot_no_nat,not_young,2,2,2,0,2,1995,Stangenholz,Stangenholz_11,,740.2,Waltensburg/Vuorz
1.6,11,prot_no_nat,not_young,1,2,2,0,2,1996,Stangenholz,Stangenholz_11,,752.8999999999999,Waltensburg/Vuorz
1.9,11,prot_no_nat,not_young,1,2,2,0,2,1997,Schwaches Baumholz,Schwaches Baumholz_11,,754.1,Waltensburg/Vuorz
0.8,11,prot_no_nat,not_young,1,2,2,0,2,1998,Schwaches Baumholz,Schwaches Baumholz_11,,743.8999999999999,Waltensburg/Vuorz
1.6,11,prot_no_nat,not_young,1,2,2,0,2,1999,Schwaches Baumholz,Schwaches Baumholz_11,,759.2,Waltensburg/Vuorz
3.2,12,prot_no_nat,not_young,2,2,2,0,2,2000,Schwaches Baumholz,Schwaches Baumholz_12,,1090.4,Andiast
1.0,12,prot_no_nat,not_young,2,2,2,0,2,2001,Schwaches Baumholz,Schwaches Baumholz_12,,1365.2,Siat
0.6,11,prot_no_nat,not_young,2,2,2,0,2,2002,Schwaches Baumholz,Schwaches Baumholz_11,,851.0,Rueun
0.6,11,prot_no_nat,not_young,1,2,2,0,2,2003,Schwaches Baumholz,Schwaches Baumholz_11,,737.1,Waltensburg/Vuorz
0.5,11,prot_no_nat,not_young,1,2,2,0,2,2004,Stangenholz,Stangenholz_11,,744.7999999999998,Waltensburg/Vuorz
0.5,11,prot_no_nat,not_young,1,2,2,0,2,2005,Schwaches Baumholz,Schwaches Baumholz_11,,739.8999999999999,Waltensburg/Vuorz
1.9,11,prot_no_nat,not_young,1,2,2,0,2,2006,Schwaches Baumholz,Schwaches Baumholz_11,,739.3999999999999,Waltensburg/Vuorz
1.0,8,prot_no_nat,not_young,2,2,2,0,2,2007,Mittleres Baumholz,Mittleres Baumholz_8,,1640.9,Waltensburg/Vuorz
0.5,12,prot_no_nat,not_young,2,2,2,0,2,2008,Schwaches Baumholz,Schwaches Baumholz_12,,1347.5,Siat
0.7,11,prot_no_nat,not_young,2,2,2,0,2,2009,Schwaches Baumholz,Schwaches Baumholz_11,,1143.4,Rueun
0.8,11,prot_no_nat,not_young,2,2,2,0,2,2010,Stangenholz,Stangenholz_11,,1083.7,Rueun
0.5,11,prot_no_nat,not_young,2,2,2,0,2,2011,Schwaches Baumholz,Schwaches Baumholz_11,,993.4,Rueun
0.7,11,prot_no_nat,not_young,2,2,2,0,2,2012,Stangenholz,Stangenholz_11,,1000.5,Rueun
1.0,12,prot_no_nat,not_young,2,2,2,0,2,2013,Schwaches Baumholz,Schwaches Baumholz_12,,1350.8,Siat
1.2,11,prot_no_nat,not_young,2,2,2,0,2,2014,Mittleres Baumholz,Mittleres Baumholz_11,,1273.7,Rueun
0.8,11,prot_no_nat,not_young,2,2,2,0,2,2015,Stangenholz,Stangenholz_11,,869.1,Waltensburg/Vuorz
5.9,11,res_prot,not_young,1,1,1,0,1,2016,Starkes Baumholz,Starkes Baumholz_11,,929.2,Waltensburg/Vuorz
1.5,11,res_prot,not_young,1,1,1,0,1,2017,Starkes Baumholz,Starkes Baumholz_11,,769.2,Waltensburg/Vuorz
1.0,12,prot_no_nat,not_young,2,2,2,0,2,2018,Mittleres Baumholz,Mittleres Baumholz_12,,1539.3,Andiast
1.0,12,prot_no_nat,not_young,2,2,2,0,2,2019,Mittleres Baumholz,Mittleres Baumholz_12,,1530.8,Andiast
1.3,12,prot_no_nat,not_young,2,2,2,0,2,2020,Mittleres Baumholz,Mittleres Baumholz_12,,1567.5,Waltensburg/Vuorz
0.6,8,prot_no_nat,not_young,2,2,2,0,2,2021,Schwaches Baumholz,Schwaches Baumholz_8,,1573.7,Waltensburg/Vuorz
0.7,12,prot_no_nat,not_young,2,2,2,0,2,2022,Mittleres Baumholz,Mittleres Baumholz_12,,1504.4,Waltensburg/Vuorz
0.9,12,prot_no_nat,not_young,2,2,2,0,2,2023,Schwaches Baumholz,Schwaches Baumholz_12,,1365.5,Siat
